scenario	context	arm_a	arm_b	relative_l1_full_vector	relative_l1_panel_exchanges	reactions_differing	panel_exchanges_differing	max_abs_difference_full	max_abs_difference_panel
half_serum	CO:HCT-15	magnitude_g0.80	ordinal	0.6012864898418974	0.41995034857832586	174	8	14.621610078297405	9.96154507215252
half_serum	CO:HCT-15	magnitude_g1.00	magnitude_g1.25	0.12236149255985873	0.062111870078110774	72	5	4.301304369660434	1.2754286895681544
half_serum	CO:HCT-15	magnitude_g1.00	magnitude_g2.00	0.12780566126099527	0.06851011587718907	88	6	4.896894863081778	1.3519267987812995
half_serum	CO:HCT-15	magnitude_g1.00	ordinal	0.6029920762327227	0.41624398739372914	171	8	14.964725229932668	9.536223385013301
half_serum	CO:HCT-15	magnitude_g1.25	magnitude_g2.00	0.01771299601538766	0.0064315169684771144	49	4	0.677550975711251	0.15299610621805493
half_serum	CO:HCT-15	magnitude_g1.25	ordinal	0.6009347674816854	0.43015263685653593	176	8	13.47713958053335	10.700359609908432
half_serum	CO:HCT-15	magnitude_g2.00	ordinal	0.611744701553424	0.4346387044254537	190	9	13.788504809508133	10.8151067027103
half_serum	CO:KM12	magnitude_g0.50	magnitude_g0.80	0.07494488100666687	0.02444054454443404	110	7	2.9786526292343565	0.5078525993774186
half_serum	CO:KM12	magnitude_g0.50	magnitude_g1.00	0.10937291756901447	0.032213047823785305	132	7	4.712179843919232	0.8791948021484437
half_serum	CO:KM12	magnitude_g0.50	magnitude_g1.25	0.12661096380030853	0.05357049940754909	132	7	5.617804682132117	1.375977957881707
half_serum	CO:KM12	magnitude_g0.50	magnitude_g2.00	0.15359711292142142	0.060065280383896115	140	8	4.278618879757703	1.2865818267054578
half_serum	CO:KM12	magnitude_g0.50	ordinal	0.5808408995985933	0.37188168828184825	184	9	14.92001472211205	9.605975258782074
half_serum	CO:KM12	magnitude_g0.80	magnitude_g1.00	0.04641940151278558	0.02018973566821086	92	5	1.7335272146848761	0.4647998321436635
half_serum	CO:KM12	magnitude_g0.80	magnitude_g1.25	0.08636318739095168	0.03095264141612425	94	5	3.7421742367181516	0.8681253585042885
half_serum	CO:KM12	magnitude_g0.80	magnitude_g2.00	0.10293993599363808	0.035642764104495045	111	6	3.1914904831083866	0.7787292273280393
half_serum	CO:KM12	magnitude_g0.80	ordinal	0.5757318526988685	0.3750081920490116	161	6	14.109090414563983	10.01243149455231
half_serum	CO:KM12	magnitude_g1.00	magnitude_g1.25	0.06738160352553356	0.023044021014845362	71	4	4.836506662080469	0.49678315573326337
half_serum	CO:KM12	magnitude_g1.00	magnitude_g2.00	0.08503848599220797	0.029438765819694953	85	5	3.1914904831083866	0.7205722121994675
half_serum	CO:KM12	magnitude_g1.00	ordinal	0.5886357993336117	0.3661600117416648	172	7	14.368594099522838	9.547631662408646
half_serum	CO:KM12	magnitude_g1.25	magnitude_g2.00	0.06124775220741826	0.010987179645717736	85	5	3.1914318286383505	0.31289408704456
half_serum	CO:KM12	magnitude_g1.25	ordinal	0.5836753945725086	0.3699102323535743	173	7	13.554983281543851	9.955309787563554
half_serum	CO:KM12	magnitude_g2.00	ordinal	0.5915715025728483	0.3728158574543505	179	7	13.270764259805352	10.268203874608114
half_serum	CO:SW-620	magnitude_g0.50	magnitude_g0.80	0.20958895081979229	0.1233603546102363	140	9	5.451612461982329	3.1221692268548367
half_serum	CO:SW-620	magnitude_g0.50	magnitude_g1.00	0.21500013371105306	0.12332667644253804	138	9	5.462126439677341	3.0507435873024953
half_serum	CO:SW-620	magnitude_g0.50	magnitude_g1.25	0.21568345946918416	0.123326740669686	140	9	5.462128988723832	3.050744987390443
half_serum	CO:SW-620	magnitude_g0.50	magnitude_g2.00	0.22663284146323828	0.12672462821795966	145	9	5.596436944818752	3.1245148223008474
half_serum	CO:SW-620	magnitude_g0.50	ordinal	0.5694082806235962	0.39343886110410903	209	11	16.49182858323606	9.26517693423028
half_serum	CO:SW-620	magnitude_g0.80	magnitude_g1.00	0.030842702453163468	0.01493286432309958	81	5	2.263863441143195	0.4291776735297397
half_serum	CO:SW-620	magnitude_g0.80	magnitude_g1.25	0.015299300179154205	0.014932911270106172	76	5	0.8554223758442728	0.4291807750383363
half_serum	CO:SW-620	magnitude_g0.80	magnitude_g2.00	0.028266262604201627	0.016974192632846705	89	5	0.8554223758442728	0.5317781493901812
half_serum	CO:SW-620	magnitude_g0.80	ordinal	0.5342986128772248	0.36158852504326805	208	10	14.695389149217256	6.918434036225314
half_serum	CO:SW-620	magnitude_g1.00	magnitude_g1.25	0.015655443290386883	1.2507464097772112e-07	44	4	2.2061999137033528	3.1015085966146216e-06
half_serum	CO:SW-620	magnitude_g1.00	magnitude_g2.00	0.032438006492722084	0.004723621682143591	76	5	2.6350831436092887	0.10260047586044152
half_serum	CO:SW-620	magnitude_g1.00	ordinal	0.5351561879557213	0.3743114505708799	203	11	14.309218330853046	7.3476117097550535
half_serum	CO:SW-620	magnitude_g1.25	magnitude_g2.00	0.017244537147073413	0.00472349657995385	71	5	0.677550975711251	0.1025973743518449
half_serum	CO:SW-620	magnitude_g1.25	ordinal	0.5355614374814874	0.3743115210203191	203	11	14.309215229344478	7.34761481126365
half_serum	CO:SW-620	magnitude_g2.00	ordinal	0.5431360246152094	0.37615549146410016	208	11	14.670979207628415	7.450212185615495
half_serum	LC:A549/ATCC	magnitude_g0.50	magnitude_g0.80	0.04921337523548319	0.01375754367385053	83	4	2.585306047603211	0.6080707489848329
half_serum	LC:A549/ATCC	magnitude_g0.50	magnitude_g1.00	0.13167508299527697	0.06316626276388032	112	7	3.342334772036372	1.334760881136539
half_serum	LC:A549/ATCC	magnitude_g0.50	magnitude_g1.25	0.15223985166738557	0.0631663486093792	130	7	4.143478016101051	1.33475982097029
half_serum	LC:A549/ATCC	magnitude_g0.50	magnitude_g2.00	0.1522626675972287	0.06568114136362524	132	7	3.6571682639308967	1.3037932024821828
half_serum	LC:A549/ATCC	magnitude_g0.50	ordinal	0.6225098316998791	0.39376829372531025	202	9	15.390293007533227	9.11423095606799
half_serum	LC:A549/ATCC	magnitude_g0.80	magnitude_g1.00	0.11065925093266224	0.05099591296121644	102	7	3.269339758138522	1.2691629060813172
half_serum	LC:A549/ATCC	magnitude_g0.80	magnitude_g1.25	0.11290140777498861	0.05099599837891822	118	7	3.2311011383666832	1.2691649243014815
half_serum	LC:A549/ATCC	magnitude_g0.80	magnitude_g2.00	0.11710995830370137	0.053498317348562405	121	7	3.1966327385974544	1.3281155408001828
half_serum	LC:A549/ATCC	magnitude_g0.80	ordinal	0.6345907285058663	0.4070115479892213	201	9	15.390293007533227	9.722301705052823
half_serum	LC:A549/ATCC	magnitude_g1.00	magnitude_g1.25	0.02134288063990156	1.1600757708853394e-07	59	4	2.036136926707637	2.618880928118017e-06
half_serum	LC:A549/ATCC	magnitude_g1.00	magnitude_g2.00	0.024939570864424464	0.0033911028793413866	83	5	2.036136926707637	0.07649806171837148
half_serum	LC:A549/ATCC	magnitude_g1.00	ordinal	0.6452709391758127	0.40635566200160783	184	7	15.390293007533227	10.096739222789116
half_serum	LC:A549/ATCC	magnitude_g1.25	magnitude_g2.00	0.007916686888762792	0.0033909869471108306	72	5	0.677550975711251	0.07649544283744336
half_serum	LC:A549/ATCC	magnitude_g1.25	ordinal	0.6446449558003972	0.40635567434798436	197	8	15.390293007533227	10.096740015661343
half_serum	LC:A549/ATCC	magnitude_g2.00	ordinal	0.6475146543217039	0.4067194490440349	196	8	15.390293007533227	10.119899186428741
half_serum	LC:EKVX	magnitude_g0.50	magnitude_g0.80	0.018896555481571358	0.011903496595991745	100	9	0.7766728918224617	0.4996689887013641
half_serum	LC:EKVX	magnitude_g0.50	magnitude_g1.00	0.024341526707851096	0.013622128449653957	109	9	0.7855885387363344	0.5093188633495558
half_serum	LC:EKVX	magnitude_g0.50	magnitude_g1.25	0.08450113284642977	0.04564129645176953	116	9	2.612225738623796	0.8187789707518291
half_serum	LC:EKVX	magnitude_g0.50	magnitude_g2.00	0.17916015029493212	0.17550533010921415	126	10	4.884217255842757	3.556548620362968
half_serum	LC:EKVX	magnitude_g0.50	ordinal	0.4826135468240774	0.3083638287908952	171	9	11.723792663635173	10.047453169290323
half_serum	LC:EKVX	magnitude_g0.80	magnitude_g1.00	0.0055094961476278796	0.001706737179416897	91	8	0.5136282003548042	0.028720331511914776
half_serum	LC:EKVX	magnitude_g0.80	magnitude_g1.25	0.08443995410298301	0.04982906629670514	100	8	2.6420391705912705	1.0252153598207254
half_serum	LC:EKVX	magnitude_g0.80	magnitude_g2.00	0.18033772853513597	0.18424525882138412	116	10	4.884217255842757	3.5726723669384906
half_serum	LC:EKVX	magnitude_g0.80	ordinal	0.48855125498255747	0.30347831232689	192	13	12.000800583127567	9.547784180588959
half_serum	LC:EKVX	magnitude_g1.00	magnitude_g1.25	0.08642472033449994	0.048972499908224054	81	5	2.6512914410394783	1.034865234468917
half_serum	LC:EKVX	magnitude_g1.00	magnitude_g2.00	0.179430117935614	0.18365538453965793	99	8	4.884217255842757	3.5823217600822397
half_serum	LC:EKVX	magnitude_g1.00	ordinal	0.49057025574093777	0.30494434984538243	197	13	12.028786686905164	9.538134305940767
half_serum	LC:EKVX	magnitude_g1.25	magnitude_g2.00	0.11261484786753514	0.14567833715074122	80	8	3.8473087698195076	2.737769649611139
half_serum	LC:EKVX	magnitude_g1.25	ordinal	0.49257139638117026	0.3209498240031447	204	13	10.60172224568137	10.572999540409684
half_serum	LC:EKVX	magnitude_g2.00	ordinal	0.5077466474402855	0.33463204634557714	201	12	11.073770149237884	10.997272087519496
half_serum	LC:NCI-H322M	magnitude_g0.50	magnitude_g0.80	0.03907640438852957	0.06952779513669477	83	8	1.3091990654948535	1.1783679649455898
half_serum	LC:NCI-H322M	magnitude_g0.50	magnitude_g1.00	0.061227412243346865	0.0806147319161328	82	8	3.2618925379310544	1.5080114189167944
half_serum	LC:NCI-H322M	magnitude_g0.50	magnitude_g1.25	0.0629943844572498	0.08188641724799263	81	8	3.0234559809017667	1.5449343714381651
half_serum	LC:NCI-H322M	magnitude_g0.50	magnitude_g2.00	0.2506446614372119	0.24029104460960504	109	8	6.843172954280149	5.3369117630046965
half_serum	LC:NCI-H322M	magnitude_g0.50	ordinal	0.5783273614149685	0.45151748040858114	195	11	13.823403806027036	9.422091983270892
half_serum	LC:NCI-H322M	magnitude_g0.80	magnitude_g1.00	0.032471394985608505	0.01110780199613165	61	5	3.5453352638546645	0.3794384551814396
half_serum	LC:NCI-H322M	magnitude_g0.80	magnitude_g1.25	0.03351050498567198	0.012608924022457647	70	5	3.2939861215958204	0.4163614077028104
half_serum	LC:NCI-H322M	magnitude_g0.80	magnitude_g2.00	0.21840584936961926	0.17018599558044964	96	6	6.843172954280149	4.208338799269342
half_serum	LC:NCI-H322M	magnitude_g0.80	ordinal	0.5922279642945794	0.48800797110072985	209	11	13.757971307407697	10.023384924202864
half_serum	LC:NCI-H322M	magnitude_g1.00	magnitude_g1.25	0.0063744266865249245	0.001498802529841591	68	5	0.3117164781757946	0.03692295252137079
half_serum	LC:NCI-H322M	magnitude_g1.00	magnitude_g2.00	0.21877701163140326	0.15883236306732348	102	6	6.843172954280149	3.828900344087902
half_serum	LC:NCI-H322M	magnitude_g1.00	ordinal	0.5862511512645141	0.4992635023874722	211	11	13.378532852226192	10.402823379384303
half_serum	LC:NCI-H322M	magnitude_g1.25	magnitude_g2.00	0.21466640994735234	0.15733428775866073	99	6	6.843172954280149	3.7919773915665314
half_serum	LC:NCI-H322M	magnitude_g1.25	ordinal	0.5853303714259874	0.500041416235716	207	11	13.341609899704808	10.439746331905674
half_serum	LC:NCI-H322M	magnitude_g2.00	ordinal	0.5979035208349386	0.5817248992194154	211	11	14.308221785190597	14.231723723472205
half_serum	LC:NCI-H460	magnitude_g0.50	magnitude_g0.80	0.11347844256188949	0.05059022353964161	113	7	4.034341559991863	1.1919056129992782
half_serum	LC:NCI-H460	magnitude_g0.50	magnitude_g1.00	0.12580957444038518	0.045112338868416056	109	7	5.705196380891697	1.0764094034907057
half_serum	LC:NCI-H460	magnitude_g0.50	magnitude_g1.25	0.13837317411021757	0.045112418739574354	120	7	5.705191289059313	1.0764094034906853
half_serum	LC:NCI-H460	magnitude_g0.50	magnitude_g2.00	0.12492355342580132	0.07218354867864252	125	8	4.596267627732422	1.5803114787598505
half_serum	LC:NCI-H460	magnitude_g0.50	ordinal	0.635970922340162	0.3969383498214415	188	9	15.740145125818714	10.27996945763456
half_serum	LC:NCI-H460	magnitude_g0.80	magnitude_g1.00	0.04983489292498131	0.00882977767501931	89	4	4.037017448560299	0.23666223293837518
half_serum	LC:NCI-H460	magnitude_g0.80	magnitude_g1.25	0.04949855798190996	0.008829856852856966	92	5	4.0370123567279155	0.23666223293841782
half_serum	LC:NCI-H460	magnitude_g0.80	magnitude_g2.00	0.07021998165131808	0.03405166231747583	114	7	4.034341559991863	1.5515929051390023
half_serum	LC:NCI-H460	magnitude_g0.80	ordinal	0.6480075145304938	0.4017621137022208	180	7	14.32263553153054	10.891071486229208
half_serum	LC:NCI-H460	magnitude_g1.00	magnitude_g1.25	0.01407238587998945	7.875034523214504e-08	24	1	0.8000000000000254	5.104965824287433e-06
half_serum	LC:NCI-H460	magnitude_g1.00	magnitude_g2.00	0.029292255252728702	0.0276383637669124	83	7	3.173666701072441	1.5515924925774103
half_serum	LC:NCI-H460	magnitude_g1.00	ordinal	0.6235106912928166	0.39620374845278084	168	7	14.248350469505723	10.654409253290833
half_serum	LC:NCI-H460	magnitude_g1.25	magnitude_g2.00	0.03052405167424014	0.027638285086272585	81	7	3.173649814393448	1.551587387611586
half_serum	LC:NCI-H460	magnitude_g1.25	ordinal	0.6362469390950403	0.3962038405571886	180	7	14.710972636331377	10.65440925329079
half_serum	LC:NCI-H460	magnitude_g2.00	ordinal	0.6309789317968416	0.42499439181659393	175	8	14.64954970562498	10.677583153137993
half_serum	LC:NCI-H522	magnitude_g0.50	magnitude_g0.80	0.12516057115912765	0.040458858205693726	102	6	5.724393712530359	1.0869775689132064
half_serum	LC:NCI-H522	magnitude_g0.50	magnitude_g1.00	0.10728311358783653	0.04446898124523887	113	6	5.341967809838192	1.0205350837708846
half_serum	LC:NCI-H522	magnitude_g0.50	magnitude_g1.25	0.17176794008354943	0.11274326412164982	113	6	4.572714232216042	3.3240481410642904
half_serum	LC:NCI-H522	magnitude_g0.50	magnitude_g2.00	0.25141866575060884	0.15690310466697768	120	6	6.843171313249003	4.390567521549276
half_serum	LC:NCI-H522	magnitude_g0.50	ordinal	0.6215611459857436	0.5043805388938852	214	11	13.153735275938738	10.606248376830617
half_serum	LC:NCI-H522	magnitude_g0.80	magnitude_g1.00	0.03899730584135279	0.006001575018170532	91	5	3.5751857056516485	0.14740706177847862
half_serum	LC:NCI-H522	magnitude_g0.80	magnitude_g1.25	0.1616952806462419	0.10540672455888965	91	5	7.302995448226091	2.5535951533007974
half_serum	LC:NCI-H522	magnitude_g0.80	magnitude_g2.00	0.21153136099651632	0.15035258700222198	101	5	8.067318840811001	3.6201145337857827
half_serum	LC:NCI-H522	magnitude_g0.80	ordinal	0.6306697833306637	0.500194266323542	221	11	13.153735275938738	11.37670136459411
half_serum	LC:NCI-H522	magnitude_g1.00	magnitude_g1.25	0.12426413425200909	0.09940637058240787	62	5	4.6109369521743195	2.406188091522319
half_serum	LC:NCI-H522	magnitude_g1.00	magnitude_g2.00	0.20303113725628194	0.14435354094085875	88	5	6.843167003358777	3.472707472007304
half_serum	LC:NCI-H522	magnitude_g1.00	ordinal	0.6144709109279961	0.5033136334242212	215	11	13.153735275938738	11.524108426372589
half_serum	LC:NCI-H522	magnitude_g1.25	magnitude_g2.00	0.09807978348466787	0.04495969844392505	88	5	3.7621768924882084	1.0665193804849853
half_serum	LC:NCI-H522	magnitude_g1.25	ordinal	0.6151909116440739	0.5549912273325103	214	11	14.006783808815449	13.930296517894908
half_serum	LC:NCI-H522	magnitude_g2.00	ordinal	0.6330691207385732	0.578363946135171	216	11	15.073313960098284	14.996815898379893
half_serum	LE:CCRF-CEM	magnitude_g0.50	magnitude_g0.80	0.09225914030288043	0.044791569171114994	112	9	6.227851408704196	1.2639220829739326
half_serum	LE:CCRF-CEM	magnitude_g0.50	magnitude_g1.00	0.09246198038669615	0.04479159186711741	112	9	6.227850194120594	1.2639210785428254
half_serum	LE:CCRF-CEM	magnitude_g0.50	magnitude_g1.25	0.20487119650805705	0.09882393465643267	122	9	8.398039909456617	2.136964176198042
half_serum	LE:CCRF-CEM	magnitude_g0.50	magnitude_g2.00	0.23662163385490428	0.13881523544905666	130	10	9.047801084976575	3.066512962499917
half_serum	LE:CCRF-CEM	magnitude_g0.50	ordinal	0.7531489186342447	0.4653150385257947	226	11	18.282651877237736	12.529172315674728
half_serum	LE:CCRF-CEM	magnitude_g0.80	magnitude_g1.00	0.010711135945583422	5.354353041274056e-08	46	2	1.3551051272455088	1.120141588373258e-06
half_serum	LE:CCRF-CEM	magnitude_g0.80	magnitude_g1.25	0.16222812539140521	0.09166410659075575	70	5	5.4219067611301845	1.9186229112033528
half_serum	LE:CCRF-CEM	magnitude_g0.80	magnitude_g2.00	0.2117647333721722	0.13615331951533993	82	6	6.977622701988299	2.848171697505228
half_serum	LE:CCRF-CEM	magnitude_g0.80	ordinal	0.7509903032635178	0.4602756191292925	214	9	18.85700215042784	11.265250232700796
half_serum	LE:CCRF-CEM	magnitude_g1.00	magnitude_g1.25	0.16829935387295308	0.09166405338585132	78	5	5.42190244025565	1.9186217910617644
half_serum	LE:CCRF-CEM	magnitude_g1.00	magnitude_g2.00	0.21737093591264317	0.13615327869266644	86	6	6.977619560931329	2.8481705773636397
half_serum	LE:CCRF-CEM	magnitude_g1.00	ordinal	0.7434719992082724	0.460275641301012	208	9	18.857000573872767	11.265251237131903
half_serum	LE:CCRF-CEM	magnitude_g1.25	magnitude_g2.00	0.06113978428669178	0.0696233850638964	75	6	2.176182437905224	1.3983069599656912
half_serum	LE:CCRF-CEM	magnitude_g1.25	ordinal	0.7430098245710586	0.49933632164701697	213	9	16.156616216274863	12.98567955933275
half_serum	LE:CCRF-CEM	magnitude_g2.00	ordinal	0.7512575350955648	0.48368926656710853	221	9	15.355876333217548	13.317661268726177
half_serum	LE:HL-60(TB)	magnitude_g0.50	magnitude_g0.80	0.03334617788732325	0.004175376307708495	103	8	3.6335665375502635	0.10521181137579128
half_serum	LE:HL-60(TB)	magnitude_g0.50	magnitude_g1.00	0.022156721626137604	0.0142769909219661	104	8	1.2776231628037862	0.4037906009055854
half_serum	LE:HL-60(TB)	magnitude_g0.50	magnitude_g1.25	0.17650559269033456	0.09047955820251956	123	8	4.749544363579783	2.191754751405659
half_serum	LE:HL-60(TB)	magnitude_g0.50	magnitude_g2.00	0.1688257736976501	0.09047955796802591	126	8	3.9495443635798075	2.191754751405756
half_serum	LE:HL-60(TB)	magnitude_g0.50	ordinal	0.7128197632894325	0.43906987355726806	212	10	19.50133284539305	14.080807859456321
half_serum	LE:HL-60(TB)	magnitude_g0.80	magnitude_g1.00	0.03921797606421892	0.010355169725800117	67	5	4.211355593114199	0.349894311299785
half_serum	LE:HL-60(TB)	magnitude_g0.80	magnitude_g1.25	0.17572593077722043	0.08855013753463577	93	5	4.761368938327413	2.1318793809921477
half_serum	LE:HL-60(TB)	magnitude_g0.80	magnitude_g2.00	0.1867745672892288	0.08855013729968483	99	5	5.650677469236947	2.1318793809922445
half_serum	LE:HL-60(TB)	magnitude_g0.80	ordinal	0.7232743704499804	0.4373841908526372	185	7	19.648370428356976	14.072581923566755
half_serum	LE:HL-60(TB)	magnitude_g1.00	magnitude_g1.25	0.17505992684758007	0.08854694490451372	90	5	4.761239516183283	2.1318082946502095
half_serum	LE:HL-60(TB)	magnitude_g1.00	magnitude_g2.00	0.16642639697662426	0.08854694466956127	96	5	3.9612395161833076	2.1318082946503063
half_serum	LE:HL-60(TB)	magnitude_g1.00	ordinal	0.722209125067826	0.4477790641085711	187	7	19.298418030610573	14.42247623486654
half_serum	LE:HL-60(TB)	magnitude_g1.25	magnitude_g2.00	0.03660879355128173	1.416125276850882e-07	50	2	2.667957252366534	4.619798220417692e-06
half_serum	LE:HL-60(TB)	magnitude_g1.25	ordinal	0.6967156176209398	0.4299639903079284	182	7	17.202733835923606	14.6971042771314
half_serum	LE:HL-60(TB)	magnitude_g2.00	ordinal	0.7022709076012759	0.4299641296863241	190	7	17.20273383592365	14.69710889692962
half_serum	LE:K-562	magnitude_g0.50	magnitude_g0.80	0.11023329380860897	0.10697084879684055	78	5	6.325419507469934	3.642764907050786
half_serum	LE:K-562	magnitude_g0.50	magnitude_g1.00	0.1612675133891644	0.05694644143897658	84	5	8.066174952867062	1.9226295502024122
half_serum	LE:K-562	magnitude_g0.50	magnitude_g1.25	0.20565204587202826	0.0746959811706526	99	4	6.613101923697099	1.928012359780464
